E	2020/6/29訂位19/00特中包廂/最多可容納9人/結果一進去之後發現回音超大無法調整/沒遙控器/沒電話/點歌系統/微信點歌當機/是大陸版本/歌詞都是簡字/小的控制面板無法使用完全沒反應/服務鈴按了也很久才來/明明櫃檯就在門外/奶茶一壺都超小壺價格還跟錢櫃一樣/當天有帶一瓶威士忌/因為需要開瓶費於是店員說寄放櫃檯/離開時店員竟沒有提醒有寄放酒這件事/隔天6/30我打去現場問他們也確認很久/然後回/小姐何時能來拿/我說直接報名字跟電話還有包廂號碼即可嗎/服務人員說/對/當晚我請同事去幫忙拿回/員工還一副沒有寄放一樣/傻眼到不行/當天花了七千多元/辦了會員卡但不會再去了/
F	經由家人推薦而去的KTV/是少數能唱到許多抖音名曲的地方/值得推薦/
F	服務態度很好/環境很乾淨/有什麼問題都會盡快解決/有機會會有意願再來光顧/
F	歌曲很多/其他店都點不到英文韓文歌/這裡都有/夜唱很便宜/服務很滿意/環境ok/Good
F	抖音歌很多/服務生人都和好/只是感覺人不夠/餐出的比較慢
E	任何一家都屌打/機台都是中國機/一堆台灣藝人直接不見/能點的歌很少/還超貴
E	東西貴/沒怎麼弄亂也要多付清潔費/也沒很好吃/一開始點歌沒法用/後來處理完也沒給加時間
F	開在以前法拉利婚紗店舊址/壽星優惠/飲料ㄧ壺/辦會員卡250/包廂費可打八折/我覺得還不錯啊/出餐也蠻快/可以練習簡體字好地方喔/最後結帳唱5小/四千六百多/五人唱/沒喝酒
F	包廂內沒有煙味/歌曲來的很快/服務人員很親切/
F	各時段來都有不同的優惠方案/白天學生沒有課來唱歌的話也有學生專案/晚上睡不著也可以找親朋好友一起來當夜貓/包廂每間裝潢都有獨特的風格/下次會再來消費/
E	歌不好點/mv都是簡體字新歌完全沒有
F	音響跟麥品質好真的是KTV最重要的事/
E	還真的只有大陸歌/低消點餐還這麼沒有那個沒有/
E	自己帶水還有附近買的碳烤土司/平日晚上399/人/唱4小時加上服務費四百多還算可以接受/機器的確感覺是從YT伺服器上面下載來再加上字幕的/不知道這種方式有沒有智財權的問題/有些歌切伴唱只是原唱變小聲而已/還有每首歌開始都要切換成伴唱模式還滿困擾的/點50首歌就要按50次那個按鈕/沒看到升調或降調的按鈕/歌來得滿快的沒有冗長的廣告/新歌大部分都是簡體字/有很多大陸歌唱比賽的版本/也有很多日文/韓文歌可以選是比其他間好/其他部分/走廊有煙味/包廂內芳香劑味道滿重的/服務生只有結帳進來1次/那天沒有清潔費/入場前有說喝酒或是慶生蛋糕才會有清潔費/平日四點前的價格其實蠻實惠的/
F	第一次來這裡唱/雖然看到網評蠻差的還是來了/因為聽說只有這裡才有大陸歌/進來之後第一我覺得服務生服務及態度都是優等的/第二我們只有三個人開的是迷你包/價位是比其他KTV貴沒錯/但我覺得有滿滿的大陸歌可以點/唱的很爽/這點我認為它有它的優勢可以貴/沒毛病/第三我們有點炸物跟飲料/也都是好吃好喝的/其他的餐點沒吃過就暫時沒辦法評價囉/第四我認為它的點歌系統比郝熱笛好用多了/還有可以/打亂點歌/的功能可以選/這樣把順序打亂就不用聽某些人開演唱會了/是個很公平的功能XD這個功能真的是有讓我驚喜到/第五是最重要的音響的部分/我承認我開唱第一首歌的時候/音響跟麥克風之間一直在爆音/我們三個人研究了一下為什麼會爆音/結論就是麥克風要像歌星一樣抬高拿著唱/而不是直立拿著唱/掌握技巧之後我很驚訝的發現/同學匯的音效跟哀鳳的耳麥同樣有一種優化聲音的效果/它讓我的聲音變的乾淨/也直接修飾掉不完美的細節/轉音沒轉好破綻也不會很大/是讓我最驚豔的一個部分/第六整體環境可能因為它還很新/所以整潔度感覺上是很可以的/希望能繼續保持/總結評價優點比缺點多很多/如果要雞蛋裡挑骨頭的話/我是覺得清潔費收我們這種不菸不酒的200元/是確實有點多了XD
F	麥克風收音很好/很多錢櫃點不到的歌曲/像是韓國/內地等/還有一些youtube上MV版本或是選秀節目的改編歌曲/只可惜包廂偏小/三人包廂只有一排沒轉彎的椅子/只能說台北果然寸土寸金/
F	東西很好吃/服務生服務不錯/大陸歌真的多/抖音神曲計幾乎都有/包廂裝潢有幾間很特別/假日建議訂位/不然要等
E	於五月十號時來此處消費/一進門的時候就聞到菸味/要求實名制/但是為甚麼要填身份字號/填了就算了/櫃檯還直接把我們的個資放在桌上都不怕我們的個資外洩嗎/進包廂時還發現菸蒂/麥克風還唱到一半沒電之後按服務鈴還沒人來/還要我們出去找服務人員/之後麥克風回音很重還沒辦法調/經過這一次後我也不會再來一次了/
E	兩張即時樂贈送時數1張4小時/1張1小時/問另一張只有1小時/不能通融一起用嗎/使用即時樂要一人80元低消/200元/而且我們也不住附近/哪可能為了一小時/花的280來阿/根本划不來/真的很瞎/上次就是為了唱多少送多少才跟朋友一起約這唱的/要不然這設備也沒比其他KTV好/就是歌比較特別而已/結果上次唱5小送時數不但限1/4平日就算了/還限最多4小時/不能同天用/還限時15日內/主管真的很不會做人/原本想說下次想唱特別的歌就來/經過這次的洗禮/以後拒來同學匯/虧我還在高興/我兩個家一個三重/一個中和/兩間分店的距離都能接受/還辦了會員/真的好浪費/
F	服務員十分客氣禮貌/各其器材使用方式都會貼心解說一回/包廂乾淨整潔沒有異味/能唱到許多歌曲跟朋友相當盡興/餐點可以從外面帶入包廂這點也很棒/有機會還會跟朋友一起去/很多的抖音歌可以唱
F	跟網路上說的一樣/抖音歌曲真的很多/還有微信點歌很方便/音響設備感覺是收音太好的關係/朋友清唱都不用背景音樂就很好聽/1/環境很幹凈/2/服務生很有禮貌/會建議適合我們的價格/3/點了美式炸點吃/味道佳/4/老的歌曲都是原版Mc/不像其他間都是風景/5/點歌系統彷彿在上海KTV的感覺/
E	低評分原因/說好的包廂費打折後/引領我們一行人進去包想才開始說明要收低消以及一成服務費/這些都沒關係/另外又再跟我們酌收清潔費/我都還沒開始唱就要清潔/原先一人三百多倍硬加到五百多塊/有種受騙的感覺/3顆星原因/最後決定退包廂/退新辦的會員卡/處理得很阿莎力/所以給三顆星/
E	有很多平常唱不到的大陸歌這點很棒/但音響麥克風有待加強/調到唱將迴音還是很大比較難聽清楚自己的聲音/另外就是用微信點歌/一陣子那個帳號會斷掉/重掃QRC又是另一個帳號要關注/唱個歌關注了4個不同帳號
E	優點/歌曲多但都大陸居多/點歌還要用微信/要自己轉簡體字唷ㄏㄏㄏㄏ/缺點/歌曲控制面板設計的位子在牆壁上超級不方便/跟好樂迪/錢櫃比較/很像去捷運站要購買車票的感覺/面板控制功能超級少/能調整的東西不多/還有按服務鈴還會被取消耶/哇哇哇哇/Hello/按了服務生過了半小時才會來至少去好樂迪/錢櫃沒遇過這種狀況/然後包廂挺小的/收費不低唷/還有收清潔費唷/整體消費不便宜唷/情境故事/因為朋友生日所以有提前布置了場地/有被告知氣球要自己清除/給我垃圾袋很小根本裝不了甚麼東西/垃圾大概是去家樂福購買小袋子的感覺吧/後來根本沒辦法裝氣球/也沒給我們刺破氣球的工具/所以我們只能大概裝一裝/後來離開剛出門口/就被叫回告知要清除氣球/OK我們就回去到包廂/再回包廂的路上工讀生才給我大的垃圾袋耶/為何一開始不拿出來/ok拿著大號垃圾帶回包廂/朋友用徒手把汽球捏報/一個一個裝到垃圾袋/但廁所有些碎片沒完全清楚乾淨/我們就叫外面的服務員來檢查/不檢查還好一檢查嚇到我/人員告知我們沒有清除乾淨廁所碎片/哇哇哇我們告知他地上有水會黏住掃把也沒辦法清除/服務員就說好/他問一下就跑去叫另一位服務員看一下/可能比較資深/後來又重複講要清除乾淨/哇哇哇第二次嚇到我/那請問包廂廁所清潔費是收好玩的逆/我告知服務員那請問我包廂廁所清潔費是/後來服務員猶豫了一下恩恩喔喔的才說好/那這樣就好了/才放我們走/第一次來同學會體驗的感覺真的很棒/進去就是同學所以包廂要排值日生/值日生要清潔包廂及廁所唷/清完要請班長來檢查/班長再請老師檢查/過了才能離開唷ㄎㄎ/以上在好樂迪錢櫃消費從沒遇過/喔我在好樂迪跟錢櫃累積消費也有6位數了/所以以後不可能在消費同學會了/可能不缺客人/一顆星給歌曲多其他想不到/
E	第一次唱歌遇到不能續唱的/還叫我們分兩間包廂坐/水也要錢/又沒有叫你送水進來/服務生有需加強
F	抖音的這全都有/用微信點歌
F	歌曲很多/服務很好/包廂收音也很棒/早上唱歌一個人只要188就能唱四小時/晚上唱歌一個人399還能唱6小時/喉嚨都唱啞了
E	只有歌多的黑店/原本一進包廂還以為很貼心裡面有先準備一壺水/結果最後算帳時才知道水是強制收費/雖然150是小錢/但沒有先講感覺真的很差/再來說食物/炸物有嚴重的油耗味/感覺就是回鍋油/飯也是放很久的飯/吃到很多鍋巴/
E	收費貴/感覺被騙/收費標示不清/廁所清潔費超貴
F	其實還不錯/可以唱英文日文韓文歌/因為我不能接受菸味/所以給四顆星/要不然整體不錯哦/
E	當月壽星可以打五折可以來/但平常真的不要來/覺得超貴的CP值好低/三個女生禮拜四晚上19/30唱到22/30/我還有跟朋友借他們的VIP卡可以打88折/竟然3小時還有1908/只有點一壺膨大海折抵低消/哇噻/那我去錢櫃就好了我來這邊幹嘛/然後膨大海還超難喝/還有一直用手機微信點歌/其實超麻煩/完全不推薦
E	服務生態度不是很喜歡/有點隨便/我掃QR/Code/點歌/發現不能用/結果第一個服務生說請別人來/第二個服務生/竟然是問我說/一定要用手機點歌嗎/不好意思/甚麼叫做我一定要用手機點歌嗎/你擺在那給人用/啊不能用我請你進來/你回的是甚麼東西/但後面有解釋/我就算了/但前面那個態度我不是很喜歡/很尷尬欸/講的好像是我故意的/服務鈴按了也沒用/要按幾次/叫了也不理是怎樣/是服務生本身服務態度有待加強/還是貴公司教育不完善/
F	想唱大陸歌來這就對了/
E	先說缺點/1/限制辦會員卡/200/1Y/才能人頭計費/包廂計費又很貴/2/歌詞九成九都是簡字/陸資背景明顯/3/冷氣很冷而且是中央空調不能調溫度/4/最嚴重的一點/中央空調的關係別的包廂菸味會一直灌進來/5/跟服務人員反應菸味的問題竟然兩手一攤說沒辦法解決/菸害防治法三人以上場所禁止吸菸欸都犯法了/其他還有服務人員動作很慢/空間太狹窄等還可以接受就不提了/唯一的優點/歌很多/而且遇到點不到的歌可以直接透過點歌機反饋/雖然不知道反饋到新增歌曲完成要多久時間/反正身為菸味過敏者/菸味問題不改善我很大機率是不會再來了
E	剛進去沒多久包廂點歌當機換間/結果更小間/說沒有包廂了/然而還差兩小時就急著買單/覺得感覺很差
E	我的好姊妹被店員氣到/聽後服務真的有待加強/兩隻即時樂贈送時數1張4小時/1張1小時/問另一張只有1小時/也不能通融一起用/使用即時樂要一人80元低消/200元/哪可能為了一小時/花280騎半個小時來唱歌/
E	當機2次把已點歌曲清空/後來有補貼20分鐘/因為收音超好/兼現在市場都被大陸歌佔領/下次還是會去/
E	是抱著嚐鮮的心態去的/可是CP值卻很低/價錢其實與錢櫃/星聚點差不多/但包廂大小與音質卻跟不上/包廂非常的小/我們訂中包/進去我以為到了錢櫃的小包/6個人坐剛好擠滿/音響剛好在人面對螢幕的前上方/回音非常大/我們除了唱歌還點餐喝酒/最後加點時/點了2杯雞尾酒/買1送1/等於有4杯/直至時間快結束了/這中間三催四請的情況下才送2杯過來/最後時間到了/我們的雞尾酒卻還沒全部送來/說訂單太多/音樂停了/我們坐在包廂乾等/服務生來了/我們詢問時間到了可是雞尾酒還沒上/怎麼辦/服務生說會讓我們喝完再走/我們要求是否可以再唱幾首歌/等酒來/喝完就走/服務生一開始說不行/後來說去問經理/答案是/可以再唱/我們等酒來到喝完大概多唱了3/40分鐘吧/突然另一位服務生拿帳單來說要再結帳/我們說已經結完了/服務生就走了/直至臨走時/經理竟然拿著帳單要求我們多付加時的錢/說沒有多送時間什麼的/是我們說要加1小時/我們氣憤的把事情從頭到尾講一次給經理聽/並試著尋找那位服務生/可惜找不到/最後經理聽完說/沒關係/不用付錢/你們可以走了/並致歉/你們太忙/我們能體諒/但雞尾酒等到時間結束了才送上本來就是你們的疏失/我們一樣得坐在包廂裡等/要求多唱幾首歌我們覺得也不過份/如果不行就不行/我們也不勉強/不需要說可以結果事後才要收錢吧/
E	有提早預約/但因為人數眾多/方案的三小時/對我們來說太短了/詢問加唱方案/先回覆無法加唱/考量後續有預約客人/我們便提出我們先行預約後面的時段/幾分鐘過後/說設備有問題可能無法提供包廂/呃/這個理由
E	CP值不高/優點大概是有大陸歌和一些外國歌曲/還可以在微信上刷彈幕/然後螢幕上就會出現彈幕/但是優點也僅止於此/包廂價格不菲/但是空間超小/中包廂只有星聚點的一半但是價格一樣還沒有星據點的自助吧/冷氣是中央空調/冷得靠北又不能調控溫度/吃的東西喝的東西價格跟錢櫃差不多/但是分量只有一半/整體來說不會再來消費/入內請三思
F	包廂好美/很多其他地方點不到的歌/
E	雖然歌多/但都是大陸歌/我懷疑你們親中/根本大陸素質的服務/都收清潔費了還他媽要我們自己當值日生清理/收了錢就好好做事好嗎/不然就不要收清潔費啦/好好的一個氣氛就被那個綁馬尾亞麻色的女服務生搞砸/妳就閉嘴做好服務就好很困難嗎/大陸素質/還有會不會規劃包廂啦/十幾個人給我們一個那麼小的包廂/大陸人都那麼小氣喔/還是你們老闆是客家人/喔/唯一的優點就是打架鬧事的好地方而已/不會再去光顧同學匯了/
F	服務員十分客氣禮貌/各其器材使用方式都會貼心解說一回/包廂乾淨整潔沒有異味/能唱到許多歌曲跟朋友相當盡興/餐點可以從外面帶入包廂這點也很棒/有機會還會跟朋友一起去/
E	2/15去的/點了飲料餐點/大概4O一5O分才到齊/入場到有我們自己點的歌大約等40分/只補10分給我們/還掉了一件衣服/2/16打去問/就只說遺失物盒中沒有就沒有/有沒有体會客人的心情啊/是不是能調監視器看誰拿走啊/還想說服務人員過年工作辛苦多給了小費/服務真是差勁/
E	沒遇過最後一首歌不給唱完/直接開門趕人說下一組預約客人已到/煙味和芳香劑很重
E	櫃檯人員服務很親切/但是一進店內跟包廂有很濃的煙味/點歌機只有一台嵌在牆上的螢幕/沒有遙控器/要另外載微信才能用手機點歌/店內歌曲以大陸歌為主/字幕都是簡體字/但是外文歌感覺也不少/可惜唱到後來電視螢幕還會閃藍屏/一下子就又消失/來不及拍起來/其他的表現還算能接受/給3星/
F	很讚啊/有會員卡價錢平價/又不會強迫低消/而且歌蠻多/很好唱/只是點歌機沒有其他家方便/包廂不算大/也沒有增加氣氛的燈光效果/有這些會更好/
E	大陸歌很多/但是時常聽到爭吵聲
F	很多抖音大陸歌曲/還有很多嗨歌/炸點很好吃/奶茶很好喝/現在夜貓399有6小時超級划算/包廂乾淨沒異味/廁所也很乾淨/服務生態度都很好/很親切/
E	第一次聽到廁所要收清潔費還要客人自己打掃那收費用是在收爽膩/設備爛回音太大/偏向陸方的歌區點歌系統又爛/價格又跟好樂迪星聚點差不多還不如去另外兩家服務好設備又棒/真心希望不要再來同學匯了/給一顆星又太多
F	耶誕城之旅的最後一站/朋友說要嘗試看看這家/因為第一次去點了小包廂結果真的很小/我們三個人加上放包包外套沙發就滿了/歌曲有比其他家多的廣東歌曲/大陸歌曲還有英文歌可以選擇/這是比較不一樣的地方/小包廂音場感覺不太好/以後有機會再試試看大一點的包廂會不會好一點
F	沒什麼話說/就是讚/歌多/新/服務態度好/包廂舒服/肯定會一直來/希望台北市趕快開一間
E	收費頗高/設備回音很大/歡唱時感受不佳/收了一成服務費以後/還要額外再付包廂清潔費250元/2007年12月錢櫃跟好樂迪已經不收了/mv字幕都是簡體字/以上種種原因讓我後悔為什麼要去這裡/非常的不推
F	燈光美氣氛佳/威/搞錯重點了/微信點歌很特殊/沒有遙控器那些哩哩扣扣的東西/減少桌子上的雜亂/環境乾淨俐落/包廂內還有附廁所是個貼心少跟一群人搶公廁不用怕公廁髒不髒噁不噁/音響設備完完全全不輸給其他KTV/服務生的態度會讓客人享受到賓至如歸的感覺/而且還有貼心跟我們說明逃生門的位置/總結來說這次唱完還會再次消費的感覺/非常滿意/
E	10/02凌晨去的/包廂實在太小設備也不及錢櫃與星聚點/消費金額也高但歌曲種類很豐富/小菜組合還不錯吃但有毛髮在裡面/但因為是招待的就算了/一樓小姐對於消費講解很模糊語速也太快根本聽不清消費方式態度也偏差/但二樓服務生還不錯女服務很耐心講解消費方式與廁所清潔費部份/建議櫃檯小姐可再加強訓練或換二樓服務生去櫃檯講解較清楚態度也棒/另外大家可上二樓消費/男女服務生顏值都蠻高/態度很棒/
E	第一次去消費/開瓶費比其他ktv貴死人就算了/唱完走出包箱突然要我們等一下/工作人員拿出衛生紙盒質疑說是我們弄壞的當下好像想叫我們賠/感覺超級差/我們連碰都沒碰好嗎/麻煩如果這麼怕東西損壞/請工作人員在客人面前檢查確認後/這樣才不會有所爭論/第一次碰到這麼誇張的/要不是辦了會員/不然不想在去了而且音質又爛/
F	星期天晚上來消費/四個人來唱/好像是205包廂進去沒多久電視就斷斷續續的一直閃爍藍屏/後來跟服務生反應/服務生幫我們重新開電腦/開完之後仍然閃爍藍屏/之後那個男服務生很快的幫我們準備了一間新的包廂/包廂還比較大/然後那服務生還很貼心的送我們10分鐘補償/真的是辛苦那服務生了/原本我想要冰塊我看他一直跑來跑去/滿身汗就沒去叫他了/沒多久他主動幫我們送冰塊/還蹲下來跟我們詢問今天消費滿不滿意/原本因為電視壞掉和餐點份量太少只想給兩顆星的/但是這服務我真的很滿意/餐點/冰塊/酒/衛生紙要什麼馬上就來了/服務態度也很好/辛苦那位服務生了/戴眼鏡長的高高的那位男服務生值得表揚
E	一個星期就預約好/電話和訊息各確認了6次有學生證就可以優惠/結過到現場說一定要辦會員才能有優惠/又讓我們多等半個小時才幫我們整理包廂/那請問我們提前預約是假的嗎/櫃檯一個人人手不足也不該由顧客去承擔甚至浪費我們的時間/後面唱到一半服務人員頻繁進出/說我們有按服務鈴/但事實上根本沒有/態度也很差/女服務人員不知道在輕浮什麼/後面上層跟我們說是系統有問題所以顯示我們有按鈴/但你們系統有問題又跟我們有什麼關係/開幕到現在遇到我們這組客人來唱才有問題的嗎/開幕也有一堆時間了/人手不足或系統有問題應該要早日解決/不相信只有我們遇到這些問題/希望能儘快處理/第一次來消費就被當白老鼠的感覺非常不好受/
E	包廂附廁所還要收清潔費/收清潔費就算了還要我們自己打掃乾淨/一點點小亮片而已/又不是隔壁包廂喝爛醉吐的稀哩嘩啦/還跟我們借廁所/唱下來不喝酒只點了三壺飲料/一個人低消89/一個人還要700多/貴到炸掉/會員卡的意義在辦好玩的嗎/給一個/因為歌多但都是簡字
E	設備需加強有夠差/包廂內有按摩店的味道/站在門口櫃檯的女生臉很臭/臉臭態度差/很像欠她幾百萬一樣/唯一讓人覺得不錯的是有位女服務生不錯/聲音好聽介紹包廂也很細心上菜速度也快/另外/希望服務生能看到/很抱歉我同事燙傷了妳/也希望還有下次光臨的話能再遇見妳/Ps/晚上去的/眼睛很大的女服務生/推
F	跟朋友來辦生日/我們佈置了一下包廂/給朋友一個驚喜/結束之後跟朋友一起把氣球恢復原狀/辛苦這些服務人員/我們那天還有送一個生日炸的跟飲料還不錯的感覺/一個人399可以唱6小時/覺得便宜又可以唱很久/
E	1/入場太慢/人員訓練要加強/2/味道真的很重/聞久不舒服/3/音響設備太扯/回音超大/詢問後被告知還不能調整/請問這樣回答是什麼時候才能調整/4/評分設備如同虛設/根本沒反應/5/竟然這麼巧就碰到刷卡機壞掉/6/最後要走的時候被詢問是哪間包廂/因為沒有記號碼所以就跟她說位置/竟然不耐煩的再詢問一次請問是哪/間/包/廂/的/你們服務生是這樣訓練的嗎/客人不清楚就不耐煩到底是怎樣/7/感覺會員卡是白辦了/不會再去這受氣的地方/以上建議/真的請快點改善/不然怎麼跟其他ktv/拼/
F	同學匯真的很難訂位/好不容易訂到了/跟網路上說的一樣/抖音歌曲真的很多/還有微信點歌很方便/音響設備感覺是收音太好的關係/朋友清唱都不用背景音樂就很好聽/1/環境很幹凈/2/服務生很有禮貌/會建議適合我們的價格/3/點了美式炸點吃/味道佳/4/老的歌曲都是原版Mc/不像其他間都是風景/5/點歌系統彷彿在上海KTV的感覺/6/回客率90/
F	888號包廂/VIP包廂沒迴音/都要靠自己迴音/唱兩首就沒聲音了/好在服務員人很好/幫我們換了另一間有迴音的VIP包廂/
E	入場時間太久/但歌曲很多很豐富/echo去不掉/99的套餐東西太少吃不飽/包廂味道很重/服務員態度一般/評分功能完全沒用/是設了個寂寞/可能是我手機問題/微信完全無法點歌
E	一碗比我媽做的還難吃的部隊鍋/居然要180/我以為是一大鍋的那種火鍋/可以大家分著吃/結果/你知道那個份量小到你有沒有吃過早餐店的蘑菇麵/就加那一顆蛋幾個小豆腐/他賣我180/6隻雞腿458/一隻快80/大概過了一個小時東西才來/所有吃的都要錢/也沒有送什麼都沒有/包廂除了水其他都要錢/也沒有飲料霸/沒有自助吧/要喝要買都很貴/他包廂只有水/然後那個水是茶吧/澀到爆/服務生還說包廂有水/還有音量全都調到最小了還是大聲到耳朵快聾/音質完全不好/關導唱了怎麼還在唱幾乎每首都是/根本沒有燈光效果什麼都沒有/你只能關燈和開燈/一個這麼大的8人包廂只有2支麥克風/重點是音質差到不行/唱到一半就想去星聚點/還有那個包廂的味道我真的是/怎麼會有按摩店的味道/而且很重/你一走進來就有了/聞久了真的很想吐/他們也沒有電梯/爬得累死了/好/價錢才是重點/貴到你可以去星聚點唱二次/要不是星聚點下午開/好樂迪也是/不然我就去了/想說廣告打這麼大/結果比我自己在家唱好太多/真的沒有一點好不知道為什麼有五星/是不是他們員工自己留的/
F	平日晚上價格優惠/399可以唱6小/抖音神曲/BGM的歌都點的到/神奇
E	都是簡字/微信點歌/唱到一半中央空調的煙味飄出來/溫度不能控制/包廂溫度超冷/發票破掉/還給客人/只好重新請服務人員重新開/公司作業流程機制都非常不完善/不會再次消費
E	先不說點歌機難點/跟食材怎麼樣了/員工的態度實在是不敢恭維/點個服務鈴好像要他們的命一樣/進來女生問需要什麼/態度差/然後出去門用甩的/以為女生店員有問題/下一個男店員進來/門是沒甩/但直接不關/真的傻眼/原本打算唱2/3個小時/直接改一小時/花錢受罪真的傻眼/點個黃金泡菜送來是常溫/真的是謝謝
E	太誇張了/兩壺水要150元/也完全沒有告知/其中一壺叫了快2小時也沒有來/所以在叫一次/結果一次送2壺來/請問水是很難燒嗎/怎麼可以那麼久/而且還那麼貴是發生什麼事啊/是從法國取水回來的嗎/真的傻爆眼欸/包廂費貴就算了/水居然還要錢/那不如去星聚點就好啦/超級便宜/有熱水/彭大海/還有一條喉糖/
E	態度不佳/餐點普普/音響很差/包廂很擠/白開水要錢/酒不給退/辦了會員/浪費錢
E	中包廂小/裡面點歌系統微信app當機/小的控制面板壞掉不能使用/當天唱歌有帶酒因為要開瓶費所以沒有喝借冰箱冰/要離開時也沒有提醒/隔日打電話確認酒沒有歸還/確認很久後確定有派人去拿/員工還不想歸還/服務鈴按了也沒有人來
F	裝潢質感高級/音響設備優質/歌單豐富新穎/內地抖音歌曲隨時更新/連神曲/丟了你/都點得到/包廂環境乾淨舒適/服務員親切/服務周到/餐點美味無地雷/物超所值的歡唱體驗/已列入親朋好友間歡唱據點的口袋名單/
F	晚上去/打電話去說1點客滿/建議我1點30分到現場排/因為1點30分剛好有客人唱完/等了大概10鐘就有包廂/服務倒是真的沒有話說/大陸歌真的很多/東西也很好吃/因為很多歌是別的地方點不到的/cp值算滿高/麥克風的收音/朋友清唱的時候很清醒/也是滿屌的/
E	東西難吃到爆而且還很貴/小包廂432/說是包廂制/結果後來變成是一小時432/講了一堆/就是要我們花200買一張會員卡/說比較划算/麥克風聲音超大已經調到最小了還是一樣/音質很差/包廂沒有燈光效果還有按摩店味道/不喜歡
F	有會員卡活動/唱歌費用便宜/曲目多/還有很多翻唱的歌/超讚/
E	Vip房空間小價格貴/最厲害的是/人太多跟櫃檯要幾張椅子/只給一張/_/還說有限量/大家都站著唱歌/坐的很擠/唯一厲害的是有一些翻唱版本的歌可點
E	想唱韓文歌可以來/只是歌詞有錯還跟音樂搭不上/這裡網路爛/食物難吃又貴/cp值/超低/講好聽是部隊鍋/實際上就是泡麵加料/結果180/回音爆幹大/燈光完全不能調/一進來還有按摩店的味道/到底是/服務人員態度超差/不是敲門跟火災一樣就是直接衝進來/這樣還收服務費/你收的下去/我也是看不下去/所有東西都要錢/東西也沒別人好/收的比誰都多/一張垃圾卡還要200/不辦卡一個小時432/從不地標留言的我/我的第一篇獻給你了/我絕對不會來第二次/
E	注意/我們是平日/平日/平日消費/防疫期間四個人被要求中包保持距離/中包卻看起來是小包/包廂設計像教室長方形就算了/沒遙控器沒電話/按服務慢30分鐘才來/點吃的東西來了還是冷的/我們只點一瓶酒跟一盤炸物/但四個人唱四小時一個人1500/錢櫃都那麼貴了還一堆吃的喝的還比同學匯便宜/瞎爆了以後不會再去消費/拒絕往來戶/
F	乾淨/每間包廂都有廁所/也能唱到很多本來唱不到的歌/但是是簡體字真的/看了眼睛痛/
E	消費方式講解的不清不楚/平日唱歌四小時竟然收費八千多塊/歌單沒很好就算了/還跟客人爭辯/再也不會去這鳥地方
F	很多歌曲/有TV改編等很新鮮/不過使用的系統多為簡體字幕/喜歡抖音流行音樂可以去/
E	歌曲多是多啦/很多大陸歌/還要額外收廁所清潔費250我傻眼/清潔包廂不是順帶清潔廁所嗎/這額外收的用意是/
F	服務態度良好/價位偏高/沒有什麼預算的可以去別間了/學生建議在下午19點前入場有優惠價/因為大陸歌很多/系統是簡體字很正常/可以理解/想要聽新歌又想要在臺灣唱/除了進大陸系統獲得大陸歌版權很正常啊/並且可以用手機點歌很方便/還能用手機上彈幕及照片至屏幕上/相當的新穎
E	沒有先告知歌詞九成都是簡體字/連台語歌都是簡體字/還一定要下載微信才可以用手機點歌/感覺像是超陸資來開的店家/而且中包廂超級小/真不敢想像迷你包廂484只有一個人可以坐/完全是一次店/請大家要多看評論哈哈哈哈
