E	音質不佳/歌曲很少/環境不好
F	林聖服務生服務最棒最好了/給我們換了一個最好的包廂/還會再來喔/
E	菜有點鹹/牛肉蛋湯喝起來像滿漢大餐加蛋
E	出餐等了一個半小時/十幾個人也只給兩支麥克風/點歌系統也難用到爆炸/價格也比其他間還貴
E	一開始訂大包/後來更改中包/直到唱完後發現收費是收大包的錢/但網路上房號是標示中包/櫃檯卻說是大包/要中包給大包/網站又亂標/真是傻眼到爆/
F	店新歌多讚爆/
F	環境棒/設備好/服務員漂亮/
F	包廂有球池很好玩/也很漂亮/服務生Anna服務很好很可愛/
F	威辰服務很好非常棒/快找他訂位/包廂房型很多可以選/有的還有球池/根本就是網美打卡景點/而且平日的/星期日/四/23/00後夜包場/超級便宜/現在開放可以在包廂吃東西喝酒/兩間門市都離/酒吧/夜店/很近/要續攤來這裡就對了/還不趕快預約起來/
F	享受/
F	很好拍照/網美聚集地
F	服務很棒/
F	東西超好吃/服務超好服務人員都很貼心/包廂很乾淨還有香香的味道/設備也很不錯/
E	預訂時間進場/結果包廂桌面空空如也/還要催促15分鐘才有水/水杯陸續送來/事先預訂的餐點也遲了半小時才來/投影機效果不如錢櫃/價格卻比錢櫃貴很多/這次是嚐鮮去歡唱/但下次絕不會去了/廁所馬桶還會堵塞溢出/唉/什麼鬼啊/還有/點歌系統也大大不如錢櫃/
F	好唱/
F	前幾天和朋友來這裡慶生唱歌感覺很不錯/特別是服務人員態度好服務也很好/下次有朋友要慶生還會帶他們過來/不過有個小缺點就是歌曲選單不太好用/特別是日文歌曲輸入非常的麻煩/還有動漫歌曲太少了/至少放一些知名動漫歌曲的歌吧/像是福音戰士啊七龍珠或的是聖鬥士星矢/鋼彈之類的
F	Yuna親切美麗
F	超級棒
F	台灣終於有像樣的KTV了/
F	包廂新穎/設備高級/
F	服務超好/女員工都超正/設備齊全/十全十美/完美/
E	服務人員態度不錯/但是環境不好有果蠅杯子有味道
F	服務讚讚/服務人員態度很好/環境乾淨/包廂超級有氣氛
F	漂亮的環境
E	1/現在有/google/留評論的活動/忘記獎勵是怎樣了/2/點歌可以選擇用跟錢櫃星據點牆壁上的觸控螢幕/但是一個包廂只有一台/或是也可以掃一個點歌的/QR/code/然後在手機上點/觸控螢幕沒有使用不知道好不好用/但是手機上的點歌系統跟郵局的/APP/差不多/可能還更糟/常常不知道要怎麼回上一頁或是不確定自己有成有成功按到/然後手機上的系統一段時間就會完全壞掉/必須要重新掃一次/QR/code/3/點餐也是可以用牆壁上的觸控螢幕/一樣沒有使用到/不確定好不好用/或是也可以掃/QR/code/但這個居然跟點歌是不同的/QR/code/然後用起來差不多/印象最深刻的是花枝丸的敘述是/商品敘述商品敘述商品敘述/4/唱的第一個小時/就叫了服務人員進來兩次/分別幫兩支麥克風換電池/5/點餐或是點歌的系統/在手機上只有我的/iphone/XR/可以使用/其他朋友的手機是其他的/iphone/都無法正常使用/優點/1/服務人員的態度都非常友善/呼叫服務人員進來的速度也非常快/2/好像有一些其他/KTV/沒有的歌/3/KTV/有調酒滿棒的
F	環境超好
F	第一次來/覺得氣氛很不錯/
F	推薦大家來
E	奶茶超甜/麵超鹹/洗腎套餐
E	非常糟糕/包廂都是嘔吐物的臭味且地板比雞排店還油/櫃檯態度也很糟/
F	包廂設備齊全/服務生很親切/還有撲克牌可以玩
F	每間包廂都有主題裝潢/餐點的表現也很棒/重點是音響設備很好ㄟ/好拍好唱好好吃/
F	還不錯/餐點也好吃/
F	讚/找sem訂位/
F	包廂特別/氣氛很棒
F	娛樂和聚會的好地方/
E	唱星期一晚上9點的/客人應該沒有到很多/一進場就有mic沒電/1小時後另1支mic又沒電/我是覺得這個東西若在五六日發生也就罷了/在冷門的時段真的要好好檢查/點歌的系統真的是差勁到不行/排行榜真是太有趣了/消費真的是算高/以平日來說/但是我覺得初始狀態的音樂怪怪的/調好久/點歌系統麻煩更新一下/太糟糕了
F	服務很好/很開心
F	串串好好吃/
F	公關華生服務一百分/人超好也好笑
E	中包有點小/單支開瓶費/500蠻硬的/但服務算快/點歌系統算很難用/推薦的許多都是電音跟大陸歌曲/中包四小時也是兩萬多了/跟錢櫃開最大包暢飲差不多
F	很棒的KTV/可以直接用手機點歌及切歌之類的/雖然餐點有點小貴/包廂環境及設備完勝一些好樂迪及錢櫃/我們這間只是小包廂/但設備還是很不錯/有其他家KTV大包廂的水準/小包廂的空間也很大/
F	好的/
F	環境很棒/
E	裝潢真的美/網美妹子絕對會喜歡/666包廂的機台/很多懷舊遊戲/但搖桿已經被玩壞了卡半死/既然是包廂特色就請好好維護哦/點歌介面需要熟悉一下/有些功能尚未開放/例如錄音/滿可惜的/手機點歌的話已點歌曲只看得到手機點的/不方便/找尋歌曲有點怪/如果沒有這首歌/會直接沒反應/然後alin/還是a/lin拜託選一個/不然我要找歌很難找/走廊也很美/真的是一個狂拍照的好地方/現在打卡就送2小時券/很不錯哦/音響效果不錯/空調夠力/下午時段5小時特大包竟然只要兩千出頭/很棒/
E	先說優點/服務人員優質/整體裝潢新潮/包廂裡面骰子骰鐘撲克牌都幫你準備好了/但是如果你訂的不是什麼特別包廂/不會有什麼球池還是特殊佈景/大家就是想來看看到底多厲害/但純粹就很有科技感環境乾淨的一般包廂/就連麥克風都只有兩支/沒有立Mic/那天消費的是中包/但訂位說是大包/同樣價格/這樣的價位我下次會選擇其他家
F	包廂厲害/食物好吃
F	他們有很多新歌/這是我現在最喜歡的/
F	很棒的音響效果跟麥克風/場地也很漂亮/只能給四顆星是因為點不到/黃克林/的/倒退嚕/這邊跪求Sing/go高層能進這首歌/我會把我所有認識的人都拉來點五顆星
F	Yuna很棒/五顆星一定要來
F	這裡的女員工都好正/服務真的很好/
F	設備新/服務好喔
F	yuna人很好/
F	很好/
F	新的/環境不錯
E	超級貴/整體品質沒到位/包廂有異味/停水一個小時/因建築物水壓問題/傻眼/服務慢/絕不會再去了/Sorry/
F	喝起來
E	包廂內非常熱/我們唱歌唱到流汗/來幫我們重置空調的滿服務生態度很好/也很積極幫我們想解決/很感謝他/送餐速度非常之慢/等了很久很久只來了一盤高麗菜/重點是餐具也沒一起來/我們還以為跟好樂迪一樣餐具在包廂內/找了很久才發現根本沒有/而且空碗也沒來/我們等那麼久只來一盤高麗菜就算了還根本沒辦法吃/後來叫了一壺水也是等了快半小時才來/隔天發現遺漏東西忘了拿/打電話詢問/服務生馬上說/沒有看到哦/東西長什麼樣子/掉在什麼位子完全都沒有多問就馬上回絕/完全根本就是不想幫你解決/是我說/你要不要去詢問昨天整理包廂的人員/他才跟我留資料/總之跟朋友是不會再去了
E	純唱歌/消費快跟酒店一樣貴了/只能說/夠了夠了/平日晚11點唱到凌晨3點/光包廂費不含點餐就7000元了/也就是說五個人去唱不吃不喝就要付一個人就花1400元了喔/請三思/基本上1400在台北KTV平日喔/可以唱到爽吧/個人淺見僅供參考/設備也並沒那價值/唯一可說的是離家近而已/但太太太貴了/我多花點可以去四段更好的享受了
E	/包廂內有遊戲機很有噱頭/算是爲唱歌分母人有件別的事情能做/點歌介面普通不算好上手/手機點歌軟體也非常雞肋/完全派不上用場/地下室包廂收訊非常差/使用店家wifi流暢很多/最重要的音效/個人覺得這是一間非常考驗唱功的店/因為迴音很小/優點是聲音乾淨/缺點是原形畢露/整體而言不推薦想好好唱歌的人/嘗鮮可以考慮/
F	Una服務超好/
E	環境氣氛佈置不錯/但麥克風音效不佳/餐點不錯吃/但餐點等待了1個多小時才開始能陸續送出/點歌系統不佳/需改善操作界面/方式/歌曲的選擇性和其他同業者相較之下少一些/
F	包廂有球池很好玩/也很漂亮/服務生Anna服務很好很可愛/
F	服務超好/包箱沒有煙味/
F	氣球佈置很漂亮/包廂裡面還有骰子跟撲克牌/
E	環境很潮/但是遇到很多狀況/如整層樓含包廂內二手菸味超重/剛開始營業就沒有擺放麥克風套/麥克風沒電/廁所沒補擦手紙巾/音響莫名爆音/唱一半才送飲水/餐點送來沒附餐具開口詢問服務生才恍然大悟/其他非服務缺失但扣分的如/點歌pos非常難用/餐飲cp超低等/
F	餐點很好吃/氣氛也很好/但點了湯和飯/麵沒有附湯匙和碗都要另外要/點歌系統要用一陣子才會習慣
F	好棒/
F	很棒/
F	振魁服務熱誠很棒
F	餐點超好吃/音質也超好
F	今天5/4晚上20/00跟朋友一起去唱歌206包廂很可愛/而且所有的服務人員都超親切的/特別是夜班許主管/超帥的/比信義店好太多了/完全不能比/以後有空一定會再去找夜班主管捧場/
E	有夠扯的經驗/包廂訂單因服務員刷錯卡把其他三間包廂結帳金額全部搞混之外/還在訂單明細中異常灌單格蘭利威3180及可樂300元/真的只能說員工素質有待加強若企業能讓新手人員上一線戰場/這種素質Sing/go公司應責無旁貸/第一次消費就是如此的經驗/也將會是最後一次光臨/以上評鑑分享/也請請近期消費客戶務必留意帳單及信用卡刷卡金額正確性/
F	唱起來
E	11月初開放了去捧場/結果超爛如下/公司打來說後續會處理到現在已經三個禮拜什麼都沒處理/詳情如下/1/Line/公關推薦說207很漂亮/中包廂/才訂的/結果裡面的氣氛燈全部維修中/都不會亮/服務生只說了句明天才會修/所有說漂亮的燈全部無法使用/2/麥克風連套子都沒有/另一間206就有/服務生還會協助套好/打來關心的一位主管說/這是服務生最嚴重/不能被原諒的錯/3/煙味超重反應了5次/甚至到一樓去反應/都沒有結果/206沒什麼煙味但207整間都是煙味/越晚越重/主管說規定不能抽菸/櫃檯跟服務員說客人抽她們無法管/4/點餐/排骨飯/水餃/這兩個最簡單款/一小時都不來/催了兩次才來/另一間包廂點餐20分鐘內完成/5/反應兩次無法用QR/code點歌/點餐/都無法處理/第三次服務生說要重開機就可以/三分鐘就可以處理好的事情/為什麼要客人等2小時才處理/
F	裝潢很漂亮/
F	唱歌超嗨好開心
F	這邊唱歌很棒唷
F	環境很好拍也好玩/服務很好/
F	爛/爛爆了/唱歌沒迴音/服務人員又不能調/感覺像出歌詞乾唱一樣/迴音要自己來喔/後續服務人員小許夜班主管有來關心/做調整之後/就很不錯了/
F	內裝好看/設備多且新
F	很不錯/推推
F	本人這次消費是分配到106號包廂/1/音響優質/整個歡唱過程無麥克風過近的干擾尖銳音/一聲都沒有/讚/2/不誇張/包廂完全無菸味/怎麼做到的/這點屌打其他同業/3/包廂有廁所而且非常乾淨芳香/優/4/送餐速度正常/並沒有外傳所謂等飲料要一小時的情形/且白金會員有贈送炸物拼盤及飲料/cp值高/5/有雙螢幕/無論是面對前面還是面對來賓都看得到字幕/輕鬆展現歌喉不尷尬/6/手機掃QRcode點歌設計很不錯/等於每個人手上都有一支遙控器/方便有又效率/7/裝潢美輪美奐/極具獨特風格及設計感/網美朝聖好所在/8/Jay服務超讚/親切有禮
E	環境娛樂性很足夠/適合好友一起來慶生或歡聚/但部分服務人員的態度極差/非常需要再加強訓練/最後要離場時歌才一唱完負責清潔的服務人員馬上衝進來收拾東西整理桌面/完全不等客人還在收拾/穿著外套/讓人覺得是在趕客人/感覺很差
F	服務生Yuna超可愛人超好/又漂亮/服務100/
F	設備新又讚
F	很嚴讚的體驗/
F	整體音質超好
F	超讚/
F	好嗨/
E	因為防疫需求在進場的時候必須留手機/結果被拿來發廣告簡訊/還打電話來/會不會太誇張/
F	很漂亮/音質好/讚讚讚/挺高級的
E	都簡體/
E	歌曲多是多啦/很多大陸歌/還要額外收廁所清潔費250我傻眼/清潔包廂不是順帶清潔廁所嗎/這額外收的用意是/
F	奔大陸歌去的/很好唱/裝潢也很美
E	請問6/14的站櫃男性服務員還活著嗎/早上你說我排候補第一位/等到打烊你也沒打過來/每個包廂客人都續唱到打烊是不是/問你說要等多久你說你不知道/什麼都不知道你站櫃檯幹嘛/要不是最低一星才能留言/我才不想給星勒
F	餐點美味/歌單豐富/服務優質/價格優惠
E	你們沒有瘦子
F	抖音/
F	乾淨/音質好/大陸歌很多
E	第一次唱歌遇到不能續唱的/還叫我們分兩間包廂坐/水也要錢/又沒有叫你送水進來/服務生有需加強
E	還是錢櫃比較好/
F	包廂好美/很多其他地方點不到的歌/
E	入場時間太久/但歌曲很多很豐富/echo去不掉/99的套餐東西太少吃不飽/包廂味道很重/服務員態度一般/評分功能完全沒用/是設了個寂寞/可能是我手機問題/微信完全無法點歌
F	大陸歌很多/很爽/宣導一下/打架打贏送法院/打輸送醫院/不要來打架
E	先不說點歌機難點/跟食材怎麼樣了/員工的態度實在是不敢恭維/點個服務鈴好像要他們的命一樣/進來女生問需要什麼/態度差/然後出去門用甩的/以為女生店員有問題/下一個男店員進來/門是沒甩/但直接不關/真的傻眼/原本打算唱2/3個小時/直接改一小時/花錢受罪真的傻眼/點個黃金泡菜送來是常溫/真的是謝謝
E	很糟糕/服務差/東西難吃/設備爛/絕對不會再來/給一分是因為不能更低
E	有很多平常唱不到的大陸歌這點很棒/但音響麥克風有待加強/調到唱將迴音還是很大比較難聽清楚自己的聲音/另外就是用微信點歌/一陣子那個帳號會斷掉/重掃QRC又是另一個帳號要關注/唱個歌關注了4個不同帳號
F	什麼樣的歌都有/服務生的速度之快/非常好
F	以現在大家都幾乎聽大陸歌來說/他的歌數量真的很夠/可惜/吃的不多/飲料太甜
E	有提早預約/但因為人數眾多/方案的三小時/對我們來說太短了/詢問加唱方案/先回覆無法加唱/考量後續有預約客人/我們便提出我們先行預約後面的時段/幾分鐘過後/說設備有問題可能無法提供包廂/呃/這個理由
E	大陸歌很多/但是時常聽到爭吵聲
F	888號包廂/VIP包廂沒迴音/都要靠自己迴音/唱兩首就沒聲音了/好在服務員人很好/幫我們換了另一間有迴音的VIP包廂/
E	歌不好點/mv都是簡體字新歌完全沒有
E	沒有清楚標示價格/結帳時四小總額五千多塊/有夠坑/到底以時計價還是以人/太扯/不會再光顧/
E	沒遇過最後一首歌不給唱完/直接開門趕人說下一組預約客人已到/煙味和芳香劑很重
E	有夠爛怎麼還沒倒/什麼都沒也敢出來開/進去不到10分鐘收快800/還有人要來我也佩服
F	設備好/服務佳/唱歌好地方
F	環境超高檔/錢櫃/星聚點沒有的歌/網路上聽得到的大陸歌都有/東西豐富多選項又好吃/平均一個禮拜唱兩次剛剛好/
F	耶誕城之旅的最後一站/朋友說要嘗試看看這家/因為第一次去點了小包廂結果真的很小/我們三個人加上放包包外套沙發就滿了/歌曲有比其他家多的廣東歌曲/大陸歌曲還有英文歌可以選擇/這是比較不一樣的地方/小包廂音場感覺不太好/以後有機會再試試看大一點的包廂會不會好一點
E	覺得很扯/下午兩點等/等到最後說之後四點半叫到我了然後呢/跟我說以包廂計費/然後只有中包廂/是怎樣/覺得很扯/難道要等了兩個小時直接取消嗎/可以在扯一點
E	太貴/
F	歌曲很多/服務很好/包廂收音也很棒/早上唱歌一個人只要188就能唱四小時/晚上唱歌一個人399還能唱6小時/喉嚨都唱啞了
E	環境乾淨/整體ok/但假日價格偏貴/假日消費的話要自行爭酌
E	收費頗高/設備回音很大/歡唱時感受不佳/收了一成服務費以後/還要額外再付包廂清潔費250元/2007年12月錢櫃跟好樂迪已經不收了/mv字幕都是簡體字/以上種種原因讓我後悔為什麼要去這裡/非常的不推
E	都是簡字/微信點歌/唱到一半中央空調的煙味飄出來/溫度不能控制/包廂溫度超冷/發票破掉/還給客人/只好重新請服務人員重新開/公司作業流程機制都非常不完善/不會再次消費
F	音響跟麥品質好真的是KTV最重要的事/
E	1/入場太慢/人員訓練要加強/2/味道真的很重/聞久不舒服/3/音響設備太扯/回音超大/詢問後被告知還不能調整/請問這樣回答是什麼時候才能調整/4/評分設備如同虛設/根本沒反應/5/竟然這麼巧就碰到刷卡機壞掉/6/最後要走的時候被詢問是哪間包廂/因為沒有記號碼所以就跟她說位置/竟然不耐煩的再詢問一次請問是哪/間/包/廂/的/你們服務生是這樣訓練的嗎/客人不清楚就不耐煩到底是怎樣/7/感覺會員卡是白辦了/不會再去這受氣的地方/以上建議/真的請快點改善/不然怎麼跟其他ktv/拼/
